OTU_1		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Lactobacillales	order	1.0	Lactobacillaceae	family	1.0	Lactobacillus	genus	1.0
OTU_2		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Staphylococcaceae	family	1.0	Staphylococcus	genus	1.0
OTU_3		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Listeriaceae	family	1.0	Listeria	genus	1.0
OTU_4		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Bacillaceae 1	family	0.99	Bacillus	genus	0.99
OTU_5		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Salmonella	genus	1.0
OTU_6		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Escherichia/Shigella	genus	1.0
OTU_7		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Lactobacillales	order	1.0	Enterococcaceae	family	1.0	Enterococcus	genus	1.0
OTU_8		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	Pseudomonadales	order	1.0	Pseudomonadaceae	family	1.0	Pseudomonas	genus	1.0
OTU_9	-	Root	rootrank	1.0	Bacteria	domain	0.86	Firmicutes	phylum	0.12	Clostridia	class	0.06	Halanaerobiales	order	0.03	Halanaerobiaceae	family	0.03	Halothermothrix	genus	0.01
OTU_10	-	Root	rootrank	1.0	Bacteria	domain	0.97	Firmicutes	phylum	0.18	Negativicutes	class	0.05	Selenomonadales	order	0.05	Veillonellaceae	family	0.05	Thermosinus	genus	0.01
OTU_11		Root	rootrank	1.0	Archaea	domain	0.31	"Crenarchaeota"	phylum	0.19	Thermoprotei	class	0.19	Thermoproteales	order	0.18	Thermoproteaceae	family	0.18	Thermocladium	genus	0.17
OTU_12		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Escherichia/Shigella	genus	1.0
OTU_13		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Salmonella	genus	0.58
OTU_14		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Betaproteobacteria	class	1.0	Burkholderiales	order	1.0	Comamonadaceae	family	1.0	Pelomonas	genus	1.0
OTU_15		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Listeriaceae	family	1.0	Listeria	genus	1.0
OTU_16	-	Root	rootrank	1.0	Archaea	domain	0.21	"Euryarchaeota"	phylum	0.2	Thermoplasmata	class	0.18	Methanomassiliicoccales	order	0.18	Methanomassiliicoccaceae	family	0.18	Methanomassiliicoccus	genus	0.18
OTU_17		Root	rootrank	1.0	Bacteria	domain	0.82	"Bacteroidetes"	phylum	0.42	"Bacteroidia"	class	0.14	"Bacteroidales"	order	0.14	"Bacteroidales"_incertae_sedis	family	0.1	Phocaeicola	genus	0.1
OTU_18	-	Root	rootrank	1.0	Archaea	domain	0.23	Pacearchaeota	phylum	0.05	Pacearchaeota Incertae Sedis AR13	genus	0.05
OTU_19		Root	rootrank	1.0	Bacteria	domain	1.0	"Actinobacteria"	phylum	1.0	Actinobacteria	class	1.0	Actinobacteridae	subclass	1.0	Actinomycetales	order	1.0	Propionibacterineae	suborder	1.0	Propionibacteriaceae	family	1.0	Propionibacterium	genus	1.0
OTU_20		Root	rootrank	1.0	Bacteria	domain	0.94	"Synergistetes"	phylum	0.11	Synergistia	class	0.11	Synergistales	order	0.11	Synergistaceae	family	0.11	Jonquetella	genus	0.09
OTU_21		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	Pseudomonadales	order	1.0	Pseudomonadaceae	family	1.0	Pseudomonas	genus	0.74
OTU_22		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	0.99	Lactobacillales	order	0.99	Lactobacillaceae	family	0.97	Lactobacillus	genus	0.97
OTU_23	-	Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Bacillaceae 1	family	0.99	Bacillus	genus	0.99
OTU_24	-	Root	rootrank	1.0	Bacteria	domain	0.74	"Deinococcus-Thermus"	phylum	0.03	Deinococci	class	0.03	Thermales	order	0.03	Thermaceae	family	0.03	Marinithermus	genus	0.03
OTU_25		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	0.99	Staphylococcaceae	family	0.99	Staphylococcus	genus	0.99
OTU_26	-	Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Lactobacillales	order	1.0	Lactobacillaceae	family	1.0	Lactobacillus	genus	1.0
OTU_27		Root	rootrank	1.0	Bacteria	domain	0.75	"Proteobacteria"	phylum	0.33	Gammaproteobacteria	class	0.28	Gammaproteobacteria_incertae_sedis	order	0.19	Candidatus Carsonella	genus	0.19
OTU_28		Root	rootrank	1.0	Bacteria	domain	0.99	"Planctomycetes"	phylum	0.21	Planctomycetia	class	0.21	Planctomycetales	order	0.17	Planctomycetaceae	family	0.17	Aquisphaera	genus	0.07
OTU_29		Root	rootrank	1.0	Bacteria	domain	0.88	"Proteobacteria"	phylum	0.32	Deltaproteobacteria	class	0.09	Myxococcales	order	0.07	Cystobacterineae	suborder	0.05	Myxococcaceae	family	0.01	Pyxidicoccus	genus	0.0
OTU_30		Root	rootrank	1.0	Bacteria	domain	0.95	"Actinobacteria"	phylum	0.07	Actinobacteria	class	0.07	Coriobacteridae	subclass	0.04	Coriobacteriales	order	0.04	"Coriobacterineae"	suborder	0.04	Coriobacteriaceae	family	0.04	Adlercreutzia	genus	0.01
OTU_31	-	Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Salmonella	genus	1.0
OTU_32		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	0.98	Listeriaceae	family	0.96	Listeria	genus	0.96
OTU_33		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	0.99	Bacilli	class	0.99	Lactobacillales	order	0.99	Lactobacillaceae	family	0.98	Lactobacillus	genus	0.96
OTU_34	-	Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Listeriaceae	family	1.0	Listeria	genus	1.0
OTU_35		Root	rootrank	1.0	Bacteria	domain	0.88	"Bacteroidetes"	phylum	0.15	Cytophagia	class	0.11	Cytophagales	order	0.11	Cytophagaceae	family	0.1	Nibribacter	genus	0.08
OTU_36		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.96	Deltaproteobacteria	class	0.95	Bdellovibrionales	order	0.95	Bdellovibrionaceae	family	0.95	Vampirovibrio	genus	0.95
OTU_37		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Bacillaceae 1	family	0.89	Bacillus	genus	0.89
OTU_38		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Listeriaceae	family	0.79	Listeria	genus	0.79
OTU_39	-	Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Staphylococcaceae	family	1.0	Staphylococcus	genus	1.0
OTU_40		Root	rootrank	1.0	Archaea	domain	0.4	"Euryarchaeota"	phylum	0.24	Methanopyri	class	0.1	Methanopyrales	order	0.1	Methanopyraceae	family	0.1	Methanopyrus	genus	0.1
OTU_41	-	Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Escherichia/Shigella	genus	1.0
OTU_42		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	0.99	Bacillaceae 2	family	0.81	Allobacillus	genus	0.63
OTU_43		Root	rootrank	1.0	Bacteria	domain	1.0	"Bacteroidetes"	phylum	1.0	"Bacteroidia"	class	1.0	"Bacteroidales"	order	1.0	"Porphyromonadaceae"	family	0.98	Barnesiella	genus	0.33
OTU_44		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	0.99	Staphylococcaceae	family	0.76	Staphylococcus	genus	0.75
OTU_45		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Lactobacillales	order	0.78	Enterococcaceae	family	0.6	Melissococcus	genus	0.2
OTU_46		Root	rootrank	1.0	Bacteria	domain	0.88	"Bacteroidetes"	phylum	0.29	"Bacteroidia"	class	0.12	"Bacteroidales"	order	0.12	"Bacteroidales"_incertae_sedis	family	0.06	Phocaeicola	genus	0.06
OTU_47		Root	rootrank	1.0	Bacteria	domain	0.97	Firmicutes	phylum	0.27	Clostridia	class	0.19	Clostridiales	order	0.15	Peptococcaceae 2	family	0.04	Cryptanaerobacter	genus	0.03
OTU_48		Root	rootrank	1.0	Archaea	domain	0.07	"Euryarchaeota"	phylum	0.04	Thermoplasmata	class	0.04	Methanomassiliicoccales	order	0.04	Methanomassiliicoccaceae	family	0.04	Methanomassiliicoccus	genus	0.04
OTU_49		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Alphaproteobacteria	class	1.0	Sphingomonadales	order	1.0	Sphingomonadaceae	family	1.0	Sphingomonas	genus	1.0
OTU_50		Root	rootrank	1.0	Bacteria	domain	0.77	"Bacteroidetes"	phylum	0.15	Cytophagia	class	0.04	Cytophagales	order	0.04	Cytophagaceae	family	0.04	Persicitalea	genus	0.02
OTU_51		Root	rootrank	1.0	Bacteria	domain	0.71	"Deinococcus-Thermus"	phylum	0.08	Deinococci	class	0.08	Thermales	order	0.07	Thermaceae	family	0.07	Vulcanithermus	genus	0.05
OTU_52	-	Root	rootrank	1.0	Bacteria	domain	0.9	"Spirochaetes"	phylum	0.06	Spirochaetia	class	0.06	Spirochaetales	order	0.06	Spirochaetales_incertae_sedis	family	0.04	Exilispira	genus	0.04
OTU_53		Root	rootrank	1.0	Bacteria	domain	0.87	"Aquificae"	phylum	0.12	Aquificae	class	0.12	Desulfurobacteriales	order	0.12	Desulfurobacteriaceae	family	0.12	Balnearium	genus	0.08
OTU_54		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Lactobacillales	order	0.98	Enterococcaceae	family	0.56	Enterococcus	genus	0.31
OTU_55		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Bacillaceae 1	family	0.86	Bacillus	genus	0.85
OTU_56	-	Root	rootrank	1.0	Bacteria	domain	0.85	"Bacteroidetes"	phylum	0.16	Cytophagia	class	0.12	Cytophagales	order	0.12	Cytophagaceae	family	0.11	Persicitalea	genus	0.08
OTU_57		Root	rootrank	1.0	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Gammaproteobacteria	class	1.0	"Enterobacteriales"	order	1.0	Enterobacteriaceae	family	1.0	Salmonella	genus	0.79
OTU_58		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	0.81	Bacillaceae 2	family	0.67	Terribacillus	genus	0.35
OTU_59	-	Root	rootrank	1.0	Bacteria	domain	0.88	Firmicutes	phylum	0.15	Clostridia	class	0.07	Clostridiales	order	0.07	Clostridiaceae 1	family	0.04	Proteiniclasticum	genus	0.04
OTU_60		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	0.87	Listeriaceae	family	0.87	Listeria	genus	0.87
OTU_61		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Bacillales	order	1.0	Staphylococcaceae	family	1.0	Staphylococcus	genus	1.0
OTU_62		Root	rootrank	1.0	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	1.0	Lactobacillales	order	0.99	Lactobacillaceae	family	0.97	Lactobacillus	genus	0.96
OTU_63	-	Root	rootrank	1.0	Bacteria	domain	0.96	"Aquificae"	phylum	0.05	Aquificae	class	0.05	Aquificales	order	0.05	Hydrogenothermaceae	family	0.05	Venenivibrio	genus	0.05
